fund,quarter,quarter_label,portfolio_value,rank,ticker,company,weight
BRK,2011Q1,2011   Q1,$54.3 B,20,UPS,United Parcel Service,0.002
BRK,2010Q4,2010   Q4,$52.6 B,1,KO,Coca Cola Co.,0.2503
BRK,2010Q4,2010   Q4,$52.6 B,2,WFC,Wells Fargo,0.20199999999999999
BRK,2010Q4,2010   Q4,$52.6 B,3,AXP,American Express,0.12380000000000001
BRK,2010Q4,2010   Q4,$52.6 B,4,PG,Procter & Gamble,0.094
BRK,2010Q4,2010   Q4,$52.6 B,5,MDLZ,Mondelez International,0.06309999999999999
BRK,2010Q4,2010   Q4,$52.6 B,6,JNJ,Johnson & Johnson,0.050199999999999995
BRK,2010Q4,2010   Q4,$52.6 B,7,WMT,Walmart Inc.,0.0401
BRK,2010Q4,2010   Q4,$52.6 B,8,WSC-OLD,Wesco Financial Corp.,0.04
BRK,2010Q4,2010   Q4,$52.6 B,9,COP,ConocoPhillips,0.0377
BRK,2010Q4,2010   Q4,$52.6 B,10,USB,U.S. Bancorp,0.0354
BRK,2010Q4,2010   Q4,$52.6 B,11,GHC,Graham Holdings Co.,0.0144
BRK,2010Q4,2010   Q4,$52.6 B,12,MCO,Moody's Corp.,0.0143
BRK,2010Q4,2010   Q4,$52.6 B,13,MTB,M&T Bank Corp.,0.0089
BRK,2010Q4,2010   Q4,$52.6 B,14,COST,Costco Co.,0.006
BRK,2010Q4,2010   Q4,$52.6 B,15,USG,USG Corp.,0.0055000000000000005
BRK,2010Q4,2010   Q4,$52.6 B,16,GL,Globe Life Inc.,0.0032
BRK,2010Q4,2010   Q4,$52.6 B,17,GE,GE Aerospace,0.0027
BRK,2010Q4,2010   Q4,$52.6 B,18,SNY,Sanofi Aventis,0.0025
BRK,2010Q4,2010   Q4,$52.6 B,19,UPS,United Parcel Service,0.002
BRK,2010Q4,2010   Q4,$52.6 B,20,GSK,GSK plc,0.0011
BRK,2010Q3,2010   Q3,$48.6 B,1,KO,Coca Cola Co.,0.24100000000000002
BRK,2010Q3,2010   Q3,$48.6 B,2,WFC,Wells Fargo,0.174
BRK,2010Q3,2010   Q3,$48.6 B,3,AXP,American Express,0.13119999999999998
BRK,2010Q3,2010   Q3,$48.6 B,4,PG,Procter & Gamble,0.09480000000000001
BRK,2010Q3,2010   Q3,$48.6 B,5,MDLZ,Mondelez International,0.0669
BRK,2010Q3,2010   Q3,$48.6 B,6,JNJ,Johnson & Johnson,0.054400000000000004
BRK,2010Q3,2010   Q3,$48.6 B,7,WMT,Walmart Inc.,0.043
BRK,2010Q3,2010   Q3,$48.6 B,8,WSC-OLD,Wesco Financial Corp.,0.0421
BRK,2010Q3,2010   Q3,$48.6 B,9,COP,ConocoPhillips,0.0344
BRK,2010Q3,2010   Q3,$48.6 B,10,USB,U.S. Bancorp,0.030699999999999998
BRK,2010Q3,2010   Q3,$48.6 B,11,MCO,Moody's Corp.,0.0149
BRK,2010Q3,2010   Q3,$48.6 B,12,GHC,Graham Holdings Co.,0.014199999999999999
BRK,2010Q3,2010   Q3,$48.6 B,13,MTB,M&T Bank Corp.,0.009000000000000001
BRK,2010Q3,2010   Q3,$48.6 B,14,NKE,NIKE Inc.,0.006
BRK,2010Q3,2010   Q3,$48.6 B,15,COST,Costco Co.,0.0058
BRK,2010Q3,2010   Q3,$48.6 B,16,USG,USG Corp.,0.0046
BRK,2010Q3,2010   Q3,$48.6 B,17,FISV,Fiserv Inc.,0.0043
BRK,2010Q3,2010   Q3,$48.6 B,18,NSRGY,Nestle,0.0038
BRK,2010Q3,2010   Q3,$48.6 B,19,NLC,Nalco Holding Co.,0.0032
BRK,2010Q3,2010   Q3,$48.6 B,20,GL,Globe Life Inc.,0.0031
BRK,2010Q2,2010   Q2,$46.4 B,1,KO,Coca Cola Co.,0.2158
BRK,2010Q2,2010   Q2,$46.4 B,2,WFC,Wells Fargo,0.1764
BRK,2010Q2,2010   Q2,$46.4 B,3,AXP,American Express,0.12960000000000002
BRK,2010Q2,2010   Q2,$46.4 B,4,PG,Procter & Gamble,0.1008
BRK,2010Q2,2010   Q2,$46.4 B,5,MDLZ,Mondelez International,0.0634
BRK,2010Q2,2010   Q2,$46.4 B,6,JNJ,Johnson & Johnson,0.0525
BRK,2010Q2,2010   Q2,$46.4 B,7,WMT,Walmart Inc.,0.0404
BRK,2010Q2,2010   Q2,$46.4 B,8,WSC-OLD,Wesco Financial Corp.,0.0397
BRK,2010Q2,2010   Q2,$46.4 B,9,USB,U.S. Bancorp,0.0332
BRK,2010Q2,2010   Q2,$46.4 B,10,COP,ConocoPhillips,0.0308
BRK,2010Q2,2010   Q2,$46.4 B,11,GHC,Graham Holdings Co.,0.015300000000000001
BRK,2010Q2,2010   Q2,$46.4 B,12,MCO,Moody's Corp.,0.0132
BRK,2010Q2,2010   Q2,$46.4 B,13,NKE,NIKE Inc.,0.0111
BRK,2010Q2,2010   Q2,$46.4 B,14,MTB,M&T Bank Corp.,0.0098
BRK,2010Q2,2010   Q2,$46.4 B,15,RSG,Republic Services,0.0069
BRK,2010Q2,2010   Q2,$46.4 B,16,COST,Costco Co.,0.0051
BRK,2010Q2,2010   Q2,$46.4 B,17,USG,USG Corp.,0.0044
BRK,2010Q2,2010   Q2,$46.4 B,18,FISV,Fiserv Inc.,0.0043
BRK,2010Q2,2010   Q2,$46.4 B,19,CMCSK-OLD,Comcast Corp. CL A Spl,0.0042
BRK,2010Q2,2010   Q2,$46.4 B,20,IR,Ingersoll Rand Inc.,0.0042
BRK,2010Q1,2010   Q1,$50.9 B,1,KO,Coca Cola Co.,0.21600000000000003
BRK,2010Q1,2010   Q1,$50.9 B,2,WFC,Wells Fargo,0.1956
BRK,2010Q1,2010   Q1,$50.9 B,3,AXP,American Express,0.12279999999999999
BRK,2010Q1,2010   Q1,$50.9 B,4,PG,Procter & Gamble,0.0983
BRK,2010Q1,2010   Q1,$50.9 B,5,MDLZ,Mondelez International,0.0634
BRK,2010Q1,2010   Q1,$50.9 B,6,WSC-OLD,Wesco Financial Corp.,0.0432
BRK,2010Q1,2010   Q1,$50.9 B,7,WMT,Walmart Inc.,0.0426
BRK,2010Q1,2010   Q1,$50.9 B,8,USB,U.S. Bancorp,0.0351
BRK,2010Q1,2010   Q1,$50.9 B,9,COP,ConocoPhillips,0.034300000000000004
BRK,2010Q1,2010   Q1,$50.9 B,10,JNJ,Johnson & Johnson,0.030600000000000002
BRK,2010Q1,2010   Q1,$50.9 B,11,MCO,Moody's Corp.,0.018000000000000002
BRK,2010Q1,2010   Q1,$50.9 B,12,GHC,Graham Holdings Co.,0.0151
BRK,2010Q1,2010   Q1,$50.9 B,13,NKE,NIKE Inc.,0.011000000000000001
BRK,2010Q1,2010   Q1,$50.9 B,14,MTB,M&T Bank Corp.,0.0087
BRK,2010Q1,2010   Q1,$50.9 B,15,RSG,Republic Services,0.0062
BRK,2010Q1,2010   Q1,$50.9 B,16,USG,USG Corp.,0.0058
BRK,2010Q1,2010   Q1,$50.9 B,17,COST,Costco Co.,0.0051
BRK,2010Q1,2010   Q1,$50.9 B,18,NLC,Nalco Holding Co.,0.0043
BRK,2010Q1,2010   Q1,$50.9 B,19,CMCSK-OLD,Comcast Corp. CL A Spl,0.0042
BRK,2010Q1,2010   Q1,$50.9 B,20,IRM,Iron Mountain Inc.,0.0042
BRK,2009Q4,2009   Q4,$57.9 B,1,KO,Coca Cola Co.,0.1968
BRK,2009Q4,2009   Q4,$57.9 B,2,WFC,Wells Fargo,0.1491
BRK,2009Q4,2009   Q4,$57.9 B,3,BNI,Burlington Northern Santa Fe,0.1307
BRK,2009Q4,2009   Q4,$57.9 B,4,AXP,American Express,0.106
BRK,2009Q4,2009   Q4,$57.9 B,5,PG,Procter & Gamble,0.0916
BRK,2009Q4,2009   Q4,$57.9 B,6,MDLZ,Mondelez International,0.0649
BRK,2009Q4,2009   Q4,$57.9 B,7,WMT,Walmart Inc.,0.036000000000000004
BRK,2009Q4,2009   Q4,$57.9 B,8,WSC-OLD,Wesco Financial Corp.,0.0338
BRK,2009Q4,2009   Q4,$57.9 B,9,COP,ConocoPhillips,0.0332
BRK,2009Q4,2009   Q4,$57.9 B,10,JNJ,Johnson & Johnson,0.0302
BRK,2009Q4,2009   Q4,$57.9 B,11,USB,U.S. Bancorp,0.0268
BRK,2009Q4,2009   Q4,$57.9 B,12,MCO,Moody's Corp.,0.0147
BRK,2009Q4,2009   Q4,$57.9 B,13,GHC,Graham Holdings Co.,0.0131
BRK,2009Q4,2009   Q4,$57.9 B,14,NKE,NIKE Inc.,0.0087
BRK,2009Q4,2009   Q4,$57.9 B,15,MTB,M&T Bank Corp.,0.0078000000000000005
BRK,2009Q4,2009   Q4,$57.9 B,16,COST,Costco Co.,0.0054
BRK,2009Q4,2009   Q4,$57.9 B,17,RSG,Republic Services,0.0040999999999999995
BRK,2009Q4,2009   Q4,$57.9 B,18,USG,USG Corp.,0.0040999999999999995
BRK,2009Q4,2009   Q4,$57.9 B,19,NLC,Nalco Holding Co.,0.004
BRK,2009Q4,2009   Q4,$57.9 B,20,IR,Ingersoll Rand Inc.,0.0034999999999999996
BRK,2009Q3,2009   Q3,$56.5 B,1,KO,Coca Cola Co.,0.18989999999999999
BRK,2009Q3,2009   Q3,$56.5 B,2,WFC,Wells Fargo,0.1562
BRK,2009Q3,2009   Q3,$56.5 B,3,BNI,Burlington Northern Santa Fe,0.1084
BRK,2009Q3,2009   Q3,$56.5 B,4,PG,Procter & Gamble,0.0987
BRK,2009Q3,2009   Q3,$56.5 B,5,AXP,American Express,0.0909
BRK,2009Q3,2009   Q3,$56.5 B,6,MDLZ,Mondelez International,0.0642
BRK,2009Q3,2009   Q3,$56.5 B,7,COP,ConocoPhillips,0.045899999999999996
BRK,2009Q3,2009   Q3,$56.5 B,8,JNJ,Johnson & Johnson,0.0398
BRK,2009Q3,2009   Q3,$56.5 B,9,WSC-OLD,Wesco Financial Corp.,0.032799999999999996
BRK,2009Q3,2009   Q3,$56.5 B,10,WMT,Walmart Inc.,0.032799999999999996
BRK,2009Q3,2009   Q3,$56.5 B,11,USB,U.S. Bancorp,0.026699999999999998
BRK,2009Q3,2009   Q3,$56.5 B,12,GHC,Graham Holdings Co.,0.0143
BRK,2009Q3,2009   Q3,$56.5 B,13,MCO,Moody's Corp.,0.014199999999999999
BRK,2009Q3,2009   Q3,$56.5 B,14,UNP,Union Pacific,0.009899999999999999
BRK,2009Q3,2009   Q3,$56.5 B,15,NKE,NIKE Inc.,0.0087
BRK,2009Q3,2009   Q3,$56.5 B,16,MTB,M&T Bank Corp.,0.0074
BRK,2009Q3,2009   Q3,$56.5 B,17,COST,Costco Co.,0.0052
BRK,2009Q3,2009   Q3,$56.5 B,18,USG,USG Corp.,0.0052
BRK,2009Q3,2009   Q3,$56.5 B,19,IR,Ingersoll Rand Inc.,0.0042
BRK,2009Q3,2009   Q3,$56.5 B,20,CMCSK-OLD,Comcast Corp. CL A Spl,0.0034000000000000002
BRK,2009Q2,2009   Q2,$49 B,1,KO,Coca Cola Co.,0.19579999999999997
BRK,2009Q2,2009   Q2,$49 B,2,WFC,Wells Fargo,0.14980000000000002
BRK,2009Q2,2009   Q2,$49 B,3,BNI,Burlington Northern Santa Fe,0.1152
BRK,2009Q2,2009   Q2,$49 B,4,PG,Procter & Gamble,0.10039999999999999
BRK,2009Q2,2009   Q2,$49 B,5,AXP,American Express,0.0719
BRK,2009Q2,2009   Q2,$49 B,6,MDLZ,Mondelez International,0.07150000000000001
BRK,2009Q2,2009   Q2,$49 B,7,COP,ConocoPhillips,0.0553
BRK,2009Q2,2009   Q2,$49 B,8,JNJ,Johnson & Johnson,0.042800000000000005
BRK,2009Q2,2009   Q2,$49 B,9,WSC-OLD,Wesco Financial Corp.,0.0339
BRK,2009Q2,2009   Q2,$49 B,10,MCO,Moody's Corp.,0.0258
BRK,2009Q2,2009   Q2,$49 B,11,USB,U.S. Bancorp,0.0252
BRK,2009Q2,2009   Q2,$49 B,12,WMT,Walmart Inc.,0.0197
BRK,2009Q2,2009   Q2,$49 B,13,GHC,Graham Holdings Co.,0.0124
BRK,2009Q2,2009   Q2,$49 B,14,UNP,Union Pacific,0.0102
BRK,2009Q2,2009   Q2,$49 B,15,NKE,NIKE Inc.,0.008100000000000001
BRK,2009Q2,2009   Q2,$49 B,16,MTB,M&T Bank Corp.,0.006999999999999999
BRK,2009Q2,2009   Q2,$49 B,17,COST,Costco Co.,0.0049
BRK,2009Q2,2009   Q2,$49 B,18,NRG,NRG Energy Inc.,0.0038
BRK,2009Q2,2009   Q2,$49 B,19,ELV,Elevance Health Inc.,0.0036
BRK,2009Q2,2009   Q2,$49 B,20,CMCSK-OLD,Comcast Corp. CL A Spl,0.0034999999999999996
BRK,2009Q1,2009   Q1,$40.9 B,1,KO,Coca Cola Co.,0.2151
BRK,2009Q1,2009   Q1,$40.9 B,2,BNI,Burlington Northern Santa Fe,0.113
BRK,2009Q1,2009   Q1,$40.9 B,3,PG,Procter & Gamble,0.111
BRK,2009Q1,2009   Q1,$40.9 B,4,WFC,Wells Fargo,0.1054
BRK,2009Q1,2009   Q1,$40.9 B,5,MDLZ,Mondelez International,0.0754
BRK,2009Q1,2009   Q1,$40.9 B,6,COP,ConocoPhillips,0.0682
BRK,2009Q1,2009   Q1,$40.9 B,7,AXP,American Express,0.0506
BRK,2009Q1,2009   Q1,$40.9 B,8,JNJ,Johnson & Johnson,0.0418
BRK,2009Q1,2009   Q1,$40.9 B,9,WSC-OLD,Wesco Financial Corp.,0.0385
BRK,2009Q1,2009   Q1,$40.9 B,10,MCO,Moody's Corp.,0.0269
BRK,2009Q1,2009   Q1,$40.9 B,11,WMT,Walmart Inc.,0.0254
BRK,2009Q1,2009   Q1,$40.9 B,12,USB,U.S. Bancorp,0.024700000000000003
BRK,2009Q1,2009   Q1,$40.9 B,13,GHC,Graham Holdings Co.,0.0151
BRK,2009Q1,2009   Q1,$40.9 B,14,UNP,Union Pacific,0.0096
BRK,2009Q1,2009   Q1,$40.9 B,15,NKE,NIKE Inc.,0.0088
BRK,2009Q1,2009   Q1,$40.9 B,16,CEG,Constellation Energy Corp.,0.0075
BRK,2009Q1,2009   Q1,$40.9 B,17,MTB,M&T Bank Corp.,0.0074
BRK,2009Q1,2009   Q1,$40.9 B,18,COST,Costco Co.,0.006
BRK,2009Q1,2009   Q1,$40.9 B,19,ELV,Elevance Health Inc.,0.0044
BRK,2009Q1,2009   Q1,$40.9 B,20,CMCSK-OLD,Comcast Corp. CL A Spl,0.0038
BRK,2008Q4,2008   Q4,$51.9 B,1,KO,Coca Cola Co.,0.1746
BRK,2008Q4,2008   Q4,$51.9 B,2,WFC,Wells Fargo,0.1649
BRK,2008Q4,2008   Q4,$51.9 B,3,PG,Procter & Gamble,0.1148
BRK,2008Q4,2008   Q4,$51.9 B,4,BNI,Burlington Northern Santa Fe,0.1023
BRK,2008Q4,2008   Q4,$51.9 B,5,COP,ConocoPhillips,0.07980000000000001
BRK,2008Q4,2008   Q4,$51.9 B,6,MDLZ,Mondelez International,0.0716
BRK,2008Q4,2008   Q4,$51.9 B,7,AXP,American Express,0.0542
BRK,2008Q4,2008   Q4,$51.9 B,8,JNJ,Johnson & Johnson,0.033
BRK,2008Q4,2008   Q4,$51.9 B,9,USB,U.S. Bancorp,0.0326
BRK,2008Q4,2008   Q4,$51.9 B,10,WSC-OLD,Wesco Financial Corp.,0.0317
BRK,2008Q4,2008   Q4,$51.9 B,11,WMT,Walmart Inc.,0.0216
BRK,2008Q4,2008   Q4,$51.9 B,12,MCO,Moody's Corp.,0.018600000000000002
BRK,2008Q4,2008   Q4,$51.9 B,13,GHC,Graham Holdings Co.,0.013000000000000001
BRK,2008Q4,2008   Q4,$51.9 B,14,CEG,Constellation Energy Corp.,0.0096
BRK,2008Q4,2008   Q4,$51.9 B,15,UNP,Union Pacific,0.008199999999999999
BRK,2008Q4,2008   Q4,$51.9 B,16,NKE,NIKE Inc.,0.0075
BRK,2008Q4,2008   Q4,$51.9 B,17,MTB,M&T Bank Corp.,0.0074
BRK,2008Q4,2008   Q4,$51.9 B,18,COST,Costco Co.,0.0053
BRK,2008Q4,2008   Q4,$51.9 B,19,ELV,Elevance Health Inc.,0.0039000000000000003
BRK,2008Q4,2008   Q4,$51.9 B,20,CMCSK-OLD,Comcast Corp.,0.0037
BRK,2008Q3,2008   Q3,$69.9 B,1,WFC,Wells Fargo,0.1559
BRK,2008Q3,2008   Q3,$69.9 B,2,KO,Coca Cola Co.,0.15130000000000002
BRK,2008Q3,2008   Q3,$69.9 B,3,PG,Procter & Gamble,0.10550000000000001
BRK,2008Q3,2008   Q3,$69.9 B,4,COP,ConocoPhillips,0.08800000000000001
BRK,2008Q3,2008   Q3,$69.9 B,5,BNI,Burlington Northern Santa Fe,0.08439999999999999
BRK,2008Q3,2008   Q3,$69.9 B,6,AXP,American Express,0.07690000000000001
BRK,2008Q3,2008   Q3,$69.9 B,7,MDLZ,Mondelez International,0.06480000000000001
BRK,2008Q3,2008   Q3,$69.9 B,8,JNJ,Johnson & Johnson,0.061200000000000004
BRK,2008Q3,2008   Q3,$69.9 B,9,USB,U.S. Bancorp,0.037599999999999995
BRK,2008Q3,2008   Q3,$69.9 B,10,WSC-OLD,Wesco Financial Corp.,0.0291
BRK,2008Q3,2008   Q3,$69.9 B,11,MCO,Moody's Corp.,0.023399999999999997
BRK,2008Q3,2008   Q3,$69.9 B,12,WMT,Walmart Inc.,0.0171
BRK,2008Q3,2008   Q3,$69.9 B,13,GHC,Graham Holdings Co.,0.0138
BRK,2008Q3,2008   Q3,$69.9 B,14,BUD,Anheuser-Busch InBev,0.0129
BRK,2008Q3,2008   Q3,$69.9 B,15,UNP,Union Pacific,0.0091
BRK,2008Q3,2008   Q3,$69.9 B,16,MTB,M&T Bank Corp.,0.0086
BRK,2008Q3,2008   Q3,$69.9 B,17,NKE,NIKE Inc.,0.0073
BRK,2008Q3,2008   Q3,$69.9 B,18,USG,USG Corp.,0.0063
BRK,2008Q3,2008   Q3,$69.9 B,19,COST,Costco Co.,0.0049
BRK,2008Q3,2008   Q3,$69.9 B,20,KMX,CarMax Inc.,0.0037
BRK,2008Q2,2008   Q2,$63.5 B,1,KO,Coca Cola Co.,0.1637
BRK,2008Q2,2008   Q2,$63.5 B,2,WFC,Wells Fargo,0.10869999999999999
BRK,2008Q2,2008   Q2,$63.5 B,3,PG,Procter & Gamble,0.1013
BRK,2008Q2,2008   Q2,$63.5 B,4,BNI,Burlington Northern Santa Fe,0.1003
BRK,2008Q2,2008   Q2,$63.5 B,5,AXP,American Express,0.08990000000000001
BRK,2008Q2,2008   Q2,$63.5 B,6,COP,ConocoPhillips,0.08869999999999999
BRK,2008Q2,2008   Q2,$63.5 B,7,JNJ,Johnson & Johnson,0.0626
BRK,2008Q2,2008   Q2,$63.5 B,8,MDLZ,Mondelez International,0.061900000000000004
BRK,2008Q2,2008   Q2,$63.5 B,9,WSC-OLD,Wesco Financial Corp.,0.034300000000000004
BRK,2008Q2,2008   Q2,$63.5 B,10,USB,U.S. Bancorp,0.0301
BRK,2008Q2,2008   Q2,$63.5 B,11,MCO,Moody's Corp.,0.026000000000000002
BRK,2008Q2,2008   Q2,$63.5 B,12,WMT,Walmart Inc.,0.0176
BRK,2008Q2,2008   Q2,$63.5 B,13,GHC,Graham Holdings Co.,0.016
BRK,2008Q2,2008   Q2,$63.5 B,14,BUD,Anheuser-Busch InBev,0.013500000000000002
BRK,2008Q2,2008   Q2,$63.5 B,15,UNP,Union Pacific,0.0106
BRK,2008Q2,2008   Q2,$63.5 B,16,USG,USG Corp.,0.0079
BRK,2008Q2,2008   Q2,$63.5 B,17,MTB,M&T Bank Corp.,0.0075
BRK,2008Q2,2008   Q2,$63.5 B,18,NKE,NIKE Inc.,0.0072
BRK,2008Q2,2008   Q2,$63.5 B,19,COST,Costco Co.,0.0058
BRK,2008Q2,2008   Q2,$63.5 B,20,KMX,CarMax Inc.,0.0048
BRK,2008Q1,2008   Q1,$66.5 B,1,KO,Coca Cola Co.,0.1832
BRK,2008Q1,2008   Q1,$66.5 B,2,WFC,Wells Fargo,0.1273
BRK,2008Q1,2008   Q1,$66.5 B,3,PG,Procter & Gamble,0.1116
BRK,2008Q1,2008   Q1,$66.5 B,4,AXP,American Express,0.09970000000000001
BRK,2008Q1,2008   Q1,$66.5 B,5,BNI,Burlington Northern Santa Fe,0.0885
BRK,2008Q1,2008   Q1,$66.5 B,6,MDLZ,Mondelez International,0.0645
BRK,2008Q1,2008   Q1,$66.5 B,7,JNJ,Johnson & Johnson,0.0603
BRK,2008Q1,2008   Q1,$66.5 B,8,WSC-OLD,Wesco Financial Corp.,0.0347
BRK,2008Q1,2008   Q1,$66.5 B,9,USB,U.S. Bancorp,0.0334
BRK,2008Q1,2008   Q1,$66.5 B,10,BUD,Anheuser-Busch InBev,0.0254
BRK,2008Q1,2008   Q1,$66.5 B,11,MCO,Moody's Corp.,0.0252
BRK,2008Q1,2008   Q1,$66.5 B,12,COP,ConocoPhillips,0.020099999999999996
BRK,2008Q1,2008   Q1,$66.5 B,13,GHC,Graham Holdings Co.,0.0172
BRK,2008Q1,2008   Q1,$66.5 B,14,WMT,Walmart Inc.,0.0158
BRK,2008Q1,2008   Q1,$66.5 B,15,USG,USG Corp.,0.0095
BRK,2008Q1,2008   Q1,$66.5 B,16,UNP,Union Pacific,0.0084
BRK,2008Q1,2008   Q1,$66.5 B,17,MTB,M&T Bank Corp.,0.008100000000000001
BRK,2008Q1,2008   Q1,$66.5 B,18,NKE,NIKE Inc.,0.0078000000000000005
BRK,2008Q1,2008   Q1,$66.5 B,19,TT,Trane Technologies plc,0.0075
BRK,2008Q1,2008   Q1,$66.5 B,20,KMX,CarMax Inc.,0.0062
BRK,2007Q4,2007   Q4,$68.8 B,1,KO,Coca Cola Co.,0.17850000000000002
BRK,2007Q4,2007   Q4,$68.8 B,2,WFC,Wells Fargo,0.127
BRK,2007Q4,2007   Q4,$68.8 B,3,AXP,American Express,0.11470000000000001
BRK,2007Q4,2007   Q4,$68.8 B,4,PG,Procter & Gamble,0.113
BRK,2007Q4,2007   Q4,$68.8 B,5,BNI,Burlington Northern Santa Fe,0.0736
BRK,2007Q4,2007   Q4,$68.8 B,6,MDLZ,Mondelez International,0.06280000000000001
BRK,2007Q4,2007   Q4,$68.8 B,7,JNJ,Johnson & Johnson,0.0599
BRK,2007Q4,2007   Q4,$68.8 B,8,WSC-OLD,Wesco Financial Corp.,0.0332
BRK,2007Q4,2007   Q4,$68.8 B,9,USB,U.S. Bancorp,0.031200000000000002
BRK,2007Q4,2007   Q4,$68.8 B,10,BUD,Anheuser-Busch InBev,0.027200000000000002
BRK,2007Q4,2007   Q4,$68.8 B,11,MCO,Moody's Corp.,0.024900000000000002
BRK,2007Q4,2007   Q4,$68.8 B,12,COP,ConocoPhillips,0.0225
BRK,2007Q4,2007   Q4,$68.8 B,13,GHC,Graham Holdings Co.,0.0199
BRK,2007Q4,2007   Q4,$68.8 B,14,WMT,Walmart Inc.,0.0138
BRK,2007Q4,2007   Q4,$68.8 B,15,USG,USG Corp.,0.0089
BRK,2007Q4,2007   Q4,$68.8 B,16,UNP,Union Pacific,0.008100000000000001
BRK,2007Q4,2007   Q4,$68.8 B,17,MTB,M&T Bank Corp.,0.008
BRK,2007Q4,2007   Q4,$68.8 B,18,TT,Trane Technologies plc,0.0074
BRK,2007Q4,2007   Q4,$68.8 B,19,NKE,NIKE Inc.,0.0070999999999999995
BRK,2007Q4,2007   Q4,$68.8 B,20,KMX,CarMax Inc.,0.006
BRK,2007Q3,2007   Q3,$65.8 B,1,KO,Coca Cola Co.,0.1747
BRK,2007Q3,2007   Q3,$65.8 B,2,WFC,Wells Fargo,0.1514
BRK,2007Q3,2007   Q3,$65.8 B,3,AXP,American Express,0.1368
BRK,2007Q3,2007   Q3,$65.8 B,4,PG,Procter & Gamble,0.1131
BRK,2007Q3,2007   Q3,$65.8 B,5,BNI,Burlington Northern Santa Fe,0.0654
BRK,2007Q3,2007   Q3,$65.8 B,6,JNJ,Johnson & Johnson,0.061500000000000006
BRK,2007Q3,2007   Q3,$65.8 B,7,MCO,Moody's Corp.,0.0368
BRK,2007Q3,2007   Q3,$65.8 B,8,WSC-OLD,Wesco Financial Corp.,0.0345
BRK,2007Q3,2007   Q3,$65.8 B,9,USB,U.S. Bancorp,0.032400000000000005
BRK,2007Q3,2007   Q3,$65.8 B,10,BUD,Anheuser-Busch InBev,0.027000000000000003
BRK,2007Q3,2007   Q3,$65.8 B,11,COP,ConocoPhillips,0.023399999999999997
BRK,2007Q3,2007   Q3,$65.8 B,12,GHC,Graham Holdings Co.,0.021099999999999997
BRK,2007Q3,2007   Q3,$65.8 B,13,WMT,Walmart Inc.,0.0132
BRK,2007Q3,2007   Q3,$65.8 B,14,MTB,M&T Bank Corp.,0.0105
BRK,2007Q3,2007   Q3,$65.8 B,15,USG,USG Corp.,0.0097
BRK,2007Q3,2007   Q3,$65.8 B,16,UNP,Union Pacific,0.0077
BRK,2007Q3,2007   Q3,$65.8 B,17,BAC,Bank of America Corp.,0.006999999999999999
BRK,2007Q3,2007   Q3,$65.8 B,18,NKE,NIKE Inc.,0.0068000000000000005
BRK,2007Q3,2007   Q3,$65.8 B,19,TT,Trane Technologies plc,0.0059
BRK,2007Q3,2007   Q3,$65.8 B,20,DJ-OLD,Dow Jones & Co.,0.0058
BRK,2007Q2,2007   Q2,$62.1 B,1,KO,Coca Cola Co.,0.1684
BRK,2007Q2,2007   Q2,$62.1 B,2,AXP,American Express,0.1493
BRK,2007Q2,2007   Q2,$62.1 B,3,WFC,Wells Fargo,0.1459
BRK,2007Q2,2007   Q2,$62.1 B,4,PG,Procter & Gamble,0.10369999999999999
BRK,2007Q2,2007   Q2,$62.1 B,5,BNI,Burlington Northern Santa Fe,0.0535
BRK,2007Q2,2007   Q2,$62.1 B,6,JNJ,Johnson & Johnson,0.0527
BRK,2007Q2,2007   Q2,$62.1 B,7,MCO,Moody's Corp.,0.0481
BRK,2007Q2,2007   Q2,$62.1 B,8,WSC-OLD,Wesco Financial Corp.,0.0353
BRK,2007Q2,2007   Q2,$62.1 B,9,BUD,Anheuser-Busch InBev,0.029900000000000003
BRK,2007Q2,2007   Q2,$62.1 B,10,COP,ConocoPhillips,0.0227
BRK,2007Q2,2007   Q2,$62.1 B,11,GHC,Graham Holdings Co.,0.0216
BRK,2007Q2,2007   Q2,$62.1 B,12,USB,U.S. Bancorp,0.0197
BRK,2007Q2,2007   Q2,$62.1 B,13,WMT,Walmart Inc.,0.0154
BRK,2007Q2,2007   Q2,$62.1 B,14,UNP,Union Pacific,0.0137
BRK,2007Q2,2007   Q2,$62.1 B,15,USG,USG Corp.,0.013500000000000002
BRK,2007Q2,2007   Q2,$62.1 B,16,MTB,M&T Bank Corp.,0.0115
BRK,2007Q2,2007   Q2,$62.1 B,17,TT,Trane Technologies plc,0.0105
BRK,2007Q2,2007   Q2,$62.1 B,18,NKE,NIKE Inc.,0.0075
BRK,2007Q2,2007   Q2,$62.1 B,19,BAC,Bank of America Corp.,0.0068000000000000005
BRK,2007Q2,2007   Q2,$62.1 B,20,ELV,Elevance Health Inc.,0.0054
BRK,2007Q1,2007   Q1,$57.5 B,1,KO,Coca Cola Co.,0.16690000000000002
BRK,2007Q1,2007   Q1,$57.5 B,2,AXP,American Express,0.1487
BRK,2007Q1,2007   Q1,$57.5 B,3,WFC,Wells Fargo,0.1391
BRK,2007Q1,2007   Q1,$57.5 B,4,PG,Procter & Gamble,0.10980000000000001
BRK,2007Q1,2007   Q1,$57.5 B,5,MCO,Moody's Corp,0.0518
BRK,2007Q1,2007   Q1,$57.5 B,6,JNJ,Johnson & Johnson,0.051
