fund,quarter,quarter_label,portfolio_value,rank,ticker,company,weight,sector
tci,2021Q1,2021   Q1,$34.4 B,11,BXP,BXP Inc.,0.025699999999999997,Real Estate
tci,2021Q1,2021   Q1,$34.4 B,12,LRCX,Lam Research,0.0003,Technology
tci,2021Q1,2021   Q1,$34.4 B,13,KLAC,KLA Corp.,0.0003,Technology
tci,2020Q4,2020   Q4,$30.5 B,1,CHTR,Charter Communications,0.226,Communication Services
tci,2020Q4,2020   Q4,$30.5 B,2,GOOG,Alphabet Inc. CL C,0.1697,Communication Services
tci,2020Q4,2020   Q4,$30.5 B,3,CP,Canadian Pacific Kansas City,0.12710000000000002,Industrials
tci,2020Q4,2020   Q4,$30.5 B,4,MSFT,Microsoft Corp.,0.1045,Technology
tci,2020Q4,2020   Q4,$30.5 B,5,V,Visa Inc.,0.1009,Financials
tci,2020Q4,2020   Q4,$30.5 B,6,CNI,Canadian Natl Railway Co.,0.07490000000000001,Industrials
tci,2020Q4,2020   Q4,$30.5 B,7,MCO,Moody's Corp.,0.062400000000000004,Financials
tci,2020Q4,2020   Q4,$30.5 B,8,UNP,Union Pacific,0.041100000000000005,Industrials
tci,2020Q4,2020   Q4,$30.5 B,9,GOOGL,Alphabet Inc.,0.0355,Communication Services
tci,2020Q4,2020   Q4,$30.5 B,10,BXP,BXP Inc.,0.0259,Real Estate
tci,2020Q4,2020   Q4,$30.5 B,11,SPGI,S&P Global Inc.,0.0255,Financials
tci,2020Q4,2020   Q4,$30.5 B,12,VNO,Vornado Realty Trust,0.006,Real Estate
tci,2020Q4,2020   Q4,$30.5 B,13,AMZN,Amazon.com Inc.,0.0003,Consumer Discretionary
tci,2020Q3,2020   Q3,$27.9 B,1,CHTR,Charter Communications,0.2332,Communication Services
tci,2020Q3,2020   Q3,$27.9 B,2,GOOG,Alphabet Inc. CL C,0.1557,Communication Services
tci,2020Q3,2020   Q3,$27.9 B,3,CP,Canadian Pacific Kansas City,0.1219,Industrials
tci,2020Q3,2020   Q3,$27.9 B,4,MSFT,Microsoft Corp.,0.10800000000000001,Technology
tci,2020Q3,2020   Q3,$27.9 B,5,V,Visa Inc.,0.1008,Financials
tci,2020Q3,2020   Q3,$27.9 B,6,CNI,Canadian Natl Railway Co.,0.0794,Industrials
tci,2020Q3,2020   Q3,$27.9 B,7,MCO,Moody's Corp.,0.0681,Financials
tci,2020Q3,2020   Q3,$27.9 B,8,UNP,Union Pacific,0.0425,Industrials
tci,2020Q3,2020   Q3,$27.9 B,9,GOOGL,Alphabet Inc.,0.0325,Communication Services
tci,2020Q3,2020   Q3,$27.9 B,10,SPGI,S&P Global Inc.,0.030600000000000002,Financials
tci,2020Q3,2020   Q3,$27.9 B,11,BXP,BXP Inc.,0.0149,Real Estate
tci,2020Q3,2020   Q3,$27.9 B,12,VNO,Vornado Realty Trust,0.012,Real Estate
tci,2020Q3,2020   Q3,$27.9 B,13,AMZN,Amazon.com Inc.,0.0003,Consumer Discretionary
tci,2020Q2,2020   Q2,$25.2 B,1,CHTR,Charter Communications,0.2113,Communication Services
tci,2020Q2,2020   Q2,$25.2 B,2,GOOG,Alphabet Inc. CL C,0.1674,Communication Services
tci,2020Q2,2020   Q2,$25.2 B,3,MSFT,Microsoft Corp.,0.1167,Technology
tci,2020Q2,2020   Q2,$25.2 B,4,CP,Canadian Pacific Kansas City,0.11359999999999999,Industrials
tci,2020Q2,2020   Q2,$25.2 B,5,V,Visa Inc.,0.086,Financials
tci,2020Q2,2020   Q2,$25.2 B,6,MCO,Moody's Corp.,0.07400000000000001,Financials
tci,2020Q2,2020   Q2,$25.2 B,7,CNI,Canadian Natl Railway Co.,0.0738,Industrials
tci,2020Q2,2020   Q2,$25.2 B,8,UNP,Union Pacific,0.0404,Industrials
tci,2020Q2,2020   Q2,$25.2 B,9,GOOGL,Alphabet Inc.,0.0348,Communication Services
tci,2020Q2,2020   Q2,$25.2 B,10,SPGI,S&P Global Inc.,0.0317,Financials
tci,2020Q2,2020   Q2,$25.2 B,11,RTX,RTX Corp.,0.0282,Industrials
tci,2020Q2,2020   Q2,$25.2 B,12,UNVR-OLD,Univar Solutions Inc.,0.0084,Unknown
tci,2020Q2,2020   Q2,$25.2 B,13,VNO,Vornado Realty Trust,0.0064,Real Estate
tci,2020Q2,2020   Q2,$25.2 B,14,BXP,BXP Inc.,0.0055000000000000005,Real Estate
tci,2020Q2,2020   Q2,$25.2 B,15,MA,Mastercard Inc.,0.0011,Financials
tci,2020Q2,2020   Q2,$25.2 B,16,AMZN,Amazon.com Inc.,0.0006,Consumer Discretionary
tci,2020Q2,2020   Q2,$25.2 B,17,ADBE,Adobe Inc.,0.0001,Technology
tci,2020Q2,2020   Q2,$25.2 B,18,ADSK,Autodesk Inc.,0.0,Technology
tci,2020Q1,2020   Q1,$21.1 B,1,CHTR,Charter Communications,0.2164,Communication Services
tci,2020Q1,2020   Q1,$21.1 B,2,GOOG,Alphabet Inc. CL C,0.1711,Communication Services
tci,2020Q1,2020   Q1,$21.1 B,3,CP,Canadian Pacific Kansas City,0.1175,Industrials
tci,2020Q1,2020   Q1,$21.1 B,4,MSFT,Microsoft Corp.,0.1048,Technology
tci,2020Q1,2020   Q1,$21.1 B,5,CNI,Canadian Natl Railway Co.,0.0774,Industrials
tci,2020Q1,2020   Q1,$21.1 B,6,MCO,Moody's Corp.,0.0684,Financials
tci,2020Q1,2020   Q1,$21.1 B,7,RTN-OLD,Raytheon Co.,0.0649,Unknown
tci,2020Q1,2020   Q1,$21.1 B,8,V,Visa Inc.,0.056299999999999996,Financials
tci,2020Q1,2020   Q1,$21.1 B,9,UNP,Union Pacific,0.04019999999999999,Industrials
tci,2020Q1,2020   Q1,$21.1 B,10,GOOGL,Alphabet Inc.,0.0341,Communication Services
tci,2020Q1,2020   Q1,$21.1 B,11,SPGI,S&P Global Inc.,0.0282,Financials
tci,2020Q1,2020   Q1,$21.1 B,12,ELV,Elevance Health Inc.,0.009300000000000001,Healthcare
tci,2020Q1,2020   Q1,$21.1 B,13,UNVR-OLD,Univar Solutions Inc.,0.008100000000000001,Unknown
tci,2020Q1,2020   Q1,$21.1 B,14,LIN,Linde plc,0.0014000000000000002,Materials
tci,2020Q1,2020   Q1,$21.1 B,15,MA,Mastercard Inc.,0.0011,Financials
tci,2020Q1,2020   Q1,$21.1 B,16,AMZN,Amazon.com Inc.,0.0005,Consumer Discretionary
tci,2020Q1,2020   Q1,$21.1 B,17,ADBE,Adobe Inc.,0.0001,Technology
tci,2020Q1,2020   Q1,$21.1 B,18,ADSK,Autodesk Inc.,0.0,Technology
tci,2019Q4,2019   Q4,$22.6 B,1,CHTR,Charter Communications,0.2184,Communication Services
tci,2019Q4,2019   Q4,$22.6 B,2,GOOG,Alphabet Inc. CL C,0.1845,Communication Services
tci,2019Q4,2019   Q4,$22.6 B,3,CP,Canadian Pacific Kansas City,0.12380000000000001,Industrials
tci,2019Q4,2019   Q4,$22.6 B,4,CNI,Canadian Natl Railway Co.,0.0819,Industrials
tci,2019Q4,2019   Q4,$22.6 B,5,MSFT,Microsoft Corp.,0.0745,Technology
tci,2019Q4,2019   Q4,$22.6 B,6,RTN-OLD,Raytheon Co.,0.066,Unknown
tci,2019Q4,2019   Q4,$22.6 B,7,MCO,Moody's Corp.,0.0633,Financials
tci,2019Q4,2019   Q4,$22.6 B,8,ELV,Elevance Health Inc.,0.0535,Healthcare
tci,2019Q4,2019   Q4,$22.6 B,9,UNP,Union Pacific,0.0401,Industrials
tci,2019Q4,2019   Q4,$22.6 B,10,GOOGL,Alphabet Inc.,0.0366,Communication Services
tci,2019Q4,2019   Q4,$22.6 B,11,SPGI,S&P Global Inc.,0.0239,Financials
tci,2019Q4,2019   Q4,$22.6 B,12,UNVR-OLD,Univar Solutions Inc.,0.0179,Unknown
tci,2019Q4,2019   Q4,$22.6 B,13,V,Visa Inc.,0.0098,Financials
tci,2019Q4,2019   Q4,$22.6 B,14,NOC,Northrop Grumman Corp.,0.0026,Industrials
tci,2019Q4,2019   Q4,$22.6 B,15,TDG,TransDigm Group Inc.,0.0021,Industrials
tci,2019Q4,2019   Q4,$22.6 B,16,ADSK,Autodesk Inc.,0.0009,Technology
tci,2019Q4,2019   Q4,$22.6 B,17,ADBE,Adobe Inc.,0.0001,Technology
tci,2019Q3,2019   Q3,$19.3 B,1,GOOG,Alphabet Inc. CL C,0.2243,Communication Services
tci,2019Q3,2019   Q3,$19.3 B,2,CHTR,Charter Communications,0.21760000000000002,Communication Services
tci,2019Q3,2019   Q3,$19.3 B,3,CP,Canadian Pacific Kansas City,0.1247,Industrials
tci,2019Q3,2019   Q3,$19.3 B,4,CNI,Canadian Natl Railway Co.,0.0891,Industrials
tci,2019Q3,2019   Q3,$19.3 B,5,MSFT,Microsoft Corp.,0.077,Technology
tci,2019Q3,2019   Q3,$19.3 B,6,MCO,Moody's Corp.,0.064,Financials
tci,2019Q3,2019   Q3,$19.3 B,7,ELV,Elevance Health Inc.,0.0508,Healthcare
tci,2019Q3,2019   Q3,$19.3 B,8,UNP,Union Pacific,0.040999999999999995,Industrials
tci,2019Q3,2019   Q3,$19.3 B,9,GOOGL,Alphabet Inc.,0.0392,Communication Services
tci,2019Q3,2019   Q3,$19.3 B,10,SPGI,S&P Global Inc.,0.0252,Financials
tci,2019Q3,2019   Q3,$19.3 B,11,UNVR-OLD,Univar Solutions Inc.,0.018000000000000002,Unknown
tci,2019Q3,2019   Q3,$19.3 B,12,RTN-OLD,Raytheon Co.,0.011899999999999999,Unknown
tci,2019Q3,2019   Q3,$19.3 B,13,V,Visa Inc.,0.0106,Financials
tci,2019Q3,2019   Q3,$19.3 B,14,EFX,Equifax Inc.,0.005699999999999999,Industrials
tci,2019Q3,2019   Q3,$19.3 B,15,ADSK,Autodesk Inc.,0.0009,Technology
tci,2019Q2,2019   Q2,$18.5 B,1,CHTR,Charter Communications,0.2071,Communication Services
tci,2019Q2,2019   Q2,$18.5 B,2,GOOG,Alphabet Inc. CL C,0.2027,Communication Services
tci,2019Q2,2019   Q2,$18.5 B,3,CP,Canadian Pacific Kansas City,0.129,Industrials
tci,2019Q2,2019   Q2,$18.5 B,4,MSFT,Microsoft Corp.,0.11869999999999999,Technology
tci,2019Q2,2019   Q2,$18.5 B,5,CNI,Canadian Natl Railway Co.,0.09480000000000001,Industrials
tci,2019Q2,2019   Q2,$18.5 B,6,MCO,Moody's Corp.,0.0635,Financials
tci,2019Q2,2019   Q2,$18.5 B,7,ELV,Elevance Health Inc.,0.045899999999999996,Healthcare
tci,2019Q2,2019   Q2,$18.5 B,8,UNP,Union Pacific,0.0431,Industrials
tci,2019Q2,2019   Q2,$18.5 B,9,GOOGL,Alphabet Inc.,0.0321,Communication Services
tci,2019Q2,2019   Q2,$18.5 B,10,SPGI,S&P Global Inc.,0.024399999999999998,Financials
tci,2019Q2,2019   Q2,$18.5 B,11,UNVR-OLD,Univar Solutions Inc.,0.0187,Unknown
tci,2019Q2,2019   Q2,$18.5 B,12,EFX,Equifax Inc.,0.011899999999999999,Industrials
tci,2019Q2,2019   Q2,$18.5 B,13,V,Visa Inc.,0.008100000000000001,Financials
tci,2019Q1,2019   Q1,$15.3 B,1,CHTR,Charter Communications,0.22399999999999998,Communication Services
tci,2019Q1,2019   Q1,$15.3 B,2,GOOG,Alphabet Inc. CL C,0.1834,Communication Services
tci,2019Q1,2019   Q1,$15.3 B,3,MSFT,Microsoft Corp.,0.1348,Technology
tci,2019Q1,2019   Q1,$15.3 B,4,CP,Canadian Pacific Kansas City,0.1323,Industrials
tci,2019Q1,2019   Q1,$15.3 B,5,UNP,Union Pacific,0.084,Industrials
tci,2019Q1,2019   Q1,$15.3 B,6,CNI,Canadian Natl Railway Co.,0.0753,Industrials
tci,2019Q1,2019   Q1,$15.3 B,7,MCO,Moody's Corp.,0.0713,Financials
tci,2019Q1,2019   Q1,$15.3 B,8,SPGI,S&P Global Inc.,0.0273,Financials
tci,2019Q1,2019   Q1,$15.3 B,9,FOXA,Fox Corporation,0.0265,Communication Services
tci,2019Q1,2019   Q1,$15.3 B,10,GOOGL,Alphabet Inc.,0.0151,Communication Services
tci,2019Q1,2019   Q1,$15.3 B,11,EFX,Equifax Inc.,0.0127,Industrials
tci,2019Q1,2019   Q1,$15.3 B,12,FOX,Fox Corporation CL B,0.008199999999999999,Communication Services
tci,2019Q1,2019   Q1,$15.3 B,13,UNVR-OLD,Univar Solutions Inc.,0.0052,Unknown
tci,2018Q4,2018   Q4,$20 B,1,FOXA,Fox Corporation,0.2757,Communication Services
tci,2018Q4,2018   Q4,$20 B,2,CHTR,Charter Communications,0.1678,Communication Services
tci,2018Q4,2018   Q4,$20 B,3,GOOG,Alphabet Inc. CL C,0.1445,Communication Services
tci,2018Q4,2018   Q4,$20 B,4,MSFT,Microsoft Corp.,0.1109,Technology
tci,2018Q4,2018   Q4,$20 B,5,CP,Canadian Pacific Kansas City,0.0696,Industrials
tci,2018Q4,2018   Q4,$20 B,6,UNP,Union Pacific,0.053200000000000004,Industrials
tci,2018Q4,2018   Q4,$20 B,7,FOX,Fox Corporation CL B,0.053,Communication Services
tci,2018Q4,2018   Q4,$20 B,8,MCO,Moody's Corp.,0.04190000000000001,Financials
tci,2018Q4,2018   Q4,$20 B,9,CNI,Canadian Natl Railway Co.,0.0398,Industrials
tci,2018Q4,2018   Q4,$20 B,10,GOOGL,Alphabet Inc.,0.0225,Communication Services
tci,2018Q4,2018   Q4,$20 B,11,SPGI,S&P Global Inc.,0.0174,Financials
tci,2018Q4,2018   Q4,$20 B,12,FWONK,Liberty Media Corp Formula One Series C,0.0037,Communication Services
tci,2018Q3,2018   Q3,$19.1 B,1,FOXA,Fox Corporation,0.2778,Communication Services
tci,2018Q3,2018   Q3,$19.1 B,2,CHTR,Charter Communications,0.2316,Communication Services
tci,2018Q3,2018   Q3,$19.1 B,3,GOOG,Alphabet Inc. CL C,0.1663,Communication Services
tci,2018Q3,2018   Q3,$19.1 B,4,MSFT,Microsoft Corp.,0.0791,Technology
tci,2018Q3,2018   Q3,$19.1 B,5,CP,Canadian Pacific Kansas City,0.0545,Industrials
tci,2018Q3,2018   Q3,$19.1 B,6,FOX,Fox Corporation CL B,0.053200000000000004,Communication Services
tci,2018Q3,2018   Q3,$19.1 B,7,UNP,Union Pacific,0.0434,Industrials
tci,2018Q3,2018   Q3,$19.1 B,8,NSC,Norfolk Southern Corp.,0.0355,Industrials
tci,2018Q3,2018   Q3,$19.1 B,9,GOOGL,Alphabet Inc.,0.0241,Communication Services
tci,2018Q3,2018   Q3,$19.1 B,10,MCO,Moody's Corp.,0.0178,Financials
tci,2018Q3,2018   Q3,$19.1 B,11,CNI,Canadian Natl Railway Co.,0.0083,Industrials
tci,2018Q3,2018   Q3,$19.1 B,12,SPGI,S&P Global Inc.,0.0045000000000000005,Financials
tci,2018Q3,2018   Q3,$19.1 B,13,PCG,PG&E Corp.,0.0034000000000000002,Utilities
tci,2018Q3,2018   Q3,$19.1 B,14,FWONK,Liberty Media Corp Formula One Series C,0.0005,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,1,FOXA,Fox Corporation,0.2675,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,2,AABA,Altaba Inc.,0.19640000000000002,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,3,CHTR,Charter Communications,0.18760000000000002,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,4,GOOG,Alphabet Inc. CL C,0.14550000000000002,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,5,MSFT,Microsoft Corp.,0.064,Technology
tci,2018Q2,2018   Q2,$21.3 B,6,FOX,Fox Corporation CL B,0.051399999999999994,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,7,GOOGL,Alphabet Inc.,0.0202,Communication Services
tci,2018Q2,2018   Q2,$21.3 B,8,CP,Canadian Pacific Kansas City,0.0199,Industrials
tci,2018Q2,2018   Q2,$21.3 B,9,NSC,Norfolk Southern Corp.,0.0179,Industrials
tci,2018Q2,2018   Q2,$21.3 B,10,MCO,Moody's Corp.,0.013600000000000001,Financials
tci,2018Q2,2018   Q2,$21.3 B,11,UNP,Union Pacific,0.0116,Industrials
tci,2018Q2,2018   Q2,$21.3 B,12,SPGI,S&P Global Inc.,0.0043,Financials
tci,2018Q1,2018   Q1,$18 B,1,AABA,Altaba Inc.,0.3285,Communication Services
tci,2018Q1,2018   Q1,$18 B,2,CHTR,Charter Communications,0.1838,Communication Services
tci,2018Q1,2018   Q1,$18 B,3,FOXA,Fox Corporation,0.1459,Communication Services
tci,2018Q1,2018   Q1,$18 B,4,GOOG,Alphabet Inc. CL C,0.1354,Communication Services
tci,2018Q1,2018   Q1,$18 B,5,MSFT,Microsoft Corp.,0.0701,Technology
tci,2018Q1,2018   Q1,$18 B,6,TWX,Time Warner Inc.,0.0394,Unknown
tci,2018Q1,2018   Q1,$18 B,7,FOX,Fox Corporation CL B,0.023399999999999997,Communication Services
tci,2018Q1,2018   Q1,$18 B,8,CMCSA,Comcast Corp.,0.0226,Communication Services
tci,2018Q1,2018   Q1,$18 B,9,GOOGL,Alphabet Inc.,0.022000000000000002,Communication Services
tci,2018Q1,2018   Q1,$18 B,10,MCO,Moody's Corp.,0.0152,Financials
tci,2018Q1,2018   Q1,$18 B,11,SPGI,S&P Global Inc.,0.004699999999999999,Financials
tci,2018Q1,2018   Q1,$18 B,12,NSC,Norfolk Southern Corp.,0.0045000000000000005,Industrials
tci,2018Q1,2018   Q1,$18 B,13,MON-OLD,Monsanto Co.,0.0031,Unknown
tci,2018Q1,2018   Q1,$18 B,14,CP,Canadian Pacific Kansas City,0.0009,Industrials
tci,2018Q1,2018   Q1,$18 B,15,UNP,Union Pacific,0.0005,Industrials
tci,2017Q4,2017   Q4,$16.1 B,1,AABA,Altaba Inc.,0.3721,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,2,CHTR,Charter Communications,0.20679999999999998,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,3,CMCSA,Comcast Corp.,0.17600000000000002,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,4,GOOG,Alphabet Inc. CL C,0.1245,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,5,MSFT,Microsoft Corp.,0.042800000000000005,Technology
tci,2017Q4,2017   Q4,$16.1 B,6,GOOGL,Alphabet Inc.,0.0252,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,7,FOXA,Fox Corporation,0.0159,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,8,MCO,Moody's Corp.,0.0152,Financials
tci,2017Q4,2017   Q4,$16.1 B,9,UNP,Union Pacific,0.0053,Industrials
tci,2017Q4,2017   Q4,$16.1 B,10,NSC,Norfolk Southern Corp.,0.0053,Industrials
tci,2017Q4,2017   Q4,$16.1 B,11,SPGI,S&P Global Inc.,0.0044,Financials
tci,2017Q4,2017   Q4,$16.1 B,12,FOX,Fox Corporation CL B,0.0025,Communication Services
tci,2017Q4,2017   Q4,$16.1 B,13,OSG,Octave Specialty Group Inc.,0.002,Financials
tci,2017Q4,2017   Q4,$16.1 B,14,TWX,Time Warner Inc.,0.0018,Unknown
tci,2017Q4,2017   Q4,$16.1 B,15,EFX,Equifax Inc.,0.0004,Industrials
tci,2017Q3,2017   Q3,$14.5 B,1,AABA,Altaba Inc.,0.3937,Communication Services
tci,2017Q3,2017   Q3,$14.5 B,2,CHTR,Charter Communications,0.2952,Communication Services
tci,2017Q3,2017   Q3,$14.5 B,3,CMCSA,Comcast Corp.,0.24480000000000002,Communication Services
tci,2017Q3,2017   Q3,$14.5 B,4,GOOG,Alphabet Inc. CL C,0.0323,Communication Services
tci,2017Q3,2017   Q3,$14.5 B,5,MCO,Moody's Corp.,0.016,Financials
tci,2017Q3,2017   Q3,$14.5 B,6,NSC,Norfolk Southern Corp.,0.004699999999999999,Industrials
tci,2017Q3,2017   Q3,$14.5 B,7,UNP,Union Pacific,0.0046,Industrials
tci,2017Q3,2017   Q3,$14.5 B,8,SPGI,S&P Global Inc.,0.0045000000000000005,Financials
tci,2017Q3,2017   Q3,$14.5 B,9,OSG,Octave Specialty Group Inc.,0.0024,Financials
tci,2017Q3,2017   Q3,$14.5 B,10,TWX,Time Warner Inc.,0.0014000000000000002,Unknown
tci,2017Q3,2017   Q3,$14.5 B,11,EFX,Equifax Inc.,0.0004,Industrials
tci,2017Q2,2017   Q2,$13.3 B,1,AABA,Altaba Inc.,0.35259999999999997,Communication Services
tci,2017Q2,2017   Q2,$13.3 B,2,CHTR,Charter Communications,0.3514,Communication Services
tci,2017Q2,2017   Q2,$13.3 B,3,CMCSA,Comcast Corp.,0.26839999999999997,Communication Services
tci,2017Q2,2017   Q2,$13.3 B,4,MCO,Moody's Corp.,0.0138,Financials
tci,2017Q2,2017   Q2,$13.3 B,5,SPGI,S&P Global Inc.,0.0054,Financials
tci,2017Q2,2017   Q2,$13.3 B,6,OSG,Octave Specialty Group Inc.,0.0026,Financials
tci,2017Q2,2017   Q2,$13.3 B,7,NSC,Norfolk Southern Corp.,0.0026,Industrials
tci,2017Q2,2017   Q2,$13.3 B,8,UNP,Union Pacific,0.0016,Industrials
tci,2017Q2,2017   Q2,$13.3 B,9,TWX,Time Warner Inc.,0.0015,Unknown
tci,2017Q1,2017   Q1,$11.7 B,1,CHTR,Charter Communications,0.35450000000000004,Communication Services
tci,2017Q1,2017   Q1,$11.7 B,2,YHOO,Yahoo Inc.,0.3418,Unknown
tci,2017Q1,2017   Q1,$11.7 B,3,CMCSA,Comcast Corp.,0.2917,Communication Services
tci,2017Q1,2017   Q1,$11.7 B,4,MCO,Moody's Corp.,0.0064,Financials
tci,2017Q1,2017   Q1,$11.7 B,5,OSG,Octave Specialty Group Inc.,0.0032,Financials
tci,2017Q1,2017   Q1,$11.7 B,6,SPGI,S&P Global Inc.,0.002,Financials
tci,2017Q1,2017   Q1,$11.7 B,7,TWX,Time Warner Inc.,0.0004,Unknown
tci,2016Q4,2016   Q4,$9.5 B,1,CHTR,Charter Communications,0.38420000000000004,Communication Services
tci,2016Q4,2016   Q4,$9.5 B,2,YHOO,Yahoo Inc.,0.35090000000000005,Unknown
tci,2016Q4,2016   Q4,$9.5 B,3,CMCSA,Comcast Corp.,0.26,Communication Services
tci,2016Q4,2016   Q4,$9.5 B,4,OSG,Octave Specialty Group Inc.,0.004699999999999999,Financials
tci,2016Q4,2016   Q4,$9.5 B,5,MCO,Moody's Corp.,0.0001,Financials
tci,2016Q3,2016   Q3,$8.96 B,1,YHOO,Yahoo Inc.,0.4147,Unknown
tci,2016Q3,2016   Q3,$8.96 B,2,CHTR,Charter Communications,0.3607,Communication Services
tci,2016Q3,2016   Q3,$8.96 B,3,CMCSA,Comcast Corp.,0.21539999999999998,Communication Services
tci,2016Q3,2016   Q3,$8.96 B,4,OSG,Octave Specialty Group Inc.,0.0040999999999999995,Financials
tci,2016Q3,2016   Q3,$8.96 B,5,AY-OLD,Atlantica Yield plc,0.0039000000000000003,Utilities
tci,2016Q3,2016   Q3,$8.96 B,6,MCO,Moody's Corp.,0.0012,Financials
tci,2016Q2,2016   Q2,$7.35 B,1,YHOO,Yahoo Inc.,0.3641,Unknown
tci,2016Q2,2016   Q2,$7.35 B,2,CHTR,Charter Communications,0.3608,Communication Services
tci,2016Q2,2016   Q2,$7.35 B,3,CMCSA,Comcast Corp.,0.2582,Communication Services
tci,2016Q2,2016   Q2,$7.35 B,4,AY-OLD,Atlantica Yield plc,0.011200000000000002,Utilities
tci,2016Q2,2016   Q2,$7.35 B,5,OSG,Octave Specialty Group Inc.,0.0044,Financials
tci,2016Q2,2016   Q2,$7.35 B,6,MCO,Moody's Corp.,0.0013,Financials
tci,2016Q1,2016   Q1,$5.4 B,1,TWC,Time Warner Cable Inc.,0.6112,Unknown
tci,2016Q1,2016   Q1,$5.4 B,2,CMCSA,Comcast Corp.,0.2262,Communication Services
tci,2016Q1,2016   Q1,$5.4 B,3,YHOO,Yahoo Inc.,0.09820000000000001,Unknown
tci,2016Q1,2016   Q1,$5.4 B,4,BIDU,Baidu Inc.,0.042199999999999994,Communication Services
tci,2016Q1,2016   Q1,$5.4 B,5,AY-OLD,Atlantica Yield plc,0.0146,Utilities
tci,2016Q1,2016   Q1,$5.4 B,6,OSG,Octave Specialty Group Inc.,0.0058,Financials
tci,2016Q1,2016   Q1,$5.4 B,7,MCO,Moody's Corp.,0.0018,Financials
tci,2015Q4,2015   Q4,$4.98 B,1,TWC,Time Warner Cable Inc.,0.6051,Unknown
tci,2015Q4,2015   Q4,$4.98 B,2,CMCSA,Comcast Corp.,0.2281,Communication Services
tci,2015Q4,2015   Q4,$4.98 B,3,MCO,Moody's Corp.,0.061799999999999994,Financials
tci,2015Q4,2015   Q4,$4.98 B,4,BIDU,Baidu Inc.,0.0441,Communication Services
tci,2015Q4,2015   Q4,$4.98 B,5,AXP,American Express,0.0381,Financials
tci,2015Q4,2015   Q4,$4.98 B,6,AY-OLD,Atlantica Yield plc,0.0171,Utilities
tci,2015Q4,2015   Q4,$4.98 B,7,OSG,Octave Specialty Group Inc.,0.005600000000000001,Financials
DA,2026Q2,2026   Q2,$1.56 B,1,ASML,ASML Holding NV,0.1661,Technology
DA,2026Q2,2026   Q2,$1.56 B,2,APP,Applovin Corp.,0.145,Communication Services
DA,2026Q2,2026   Q2,$1.56 B,3,RPRX,Royalty Pharma plc,0.0882,Healthcare
DA,2026Q2,2026   Q2,$1.56 B,4,BKNG,Booking Holdings Inc.,0.08460000000000001,Consumer Discretionary
DA,2026Q2,2026   Q2,$1.56 B,5,SPGI,S&P Global Inc.,0.0825,Financials
DA,2026Q2,2026   Q2,$1.56 B,6,UBER,Uber Technologies Inc.,0.0814,Consumer Discretionary
DA,2026Q2,2026   Q2,$1.56 B,7,LYV,Live Nation Inc.,0.07690000000000001,Communication Services
DA,2026Q2,2026   Q2,$1.56 B,8,DHR,Danaher Corp.,0.0764,Healthcare
DA,2026Q2,2026   Q2,$1.56 B,9,META,Meta Platforms Inc.,0.0721,Communication Services
DA,2026Q2,2026   Q2,$1.56 B,10,AER,AerCap Holdings N.V.,0.0716,Industrials
DA,2026Q2,2026   Q2,$1.56 B,11,SUNB,Sunbelt Rentals Holdings Inc,0.055099999999999996,Industrials
DA,2026Q1,2026   Q1,$1.26 B,1,ASML,ASML Holding NV,0.1476,Technology
DA,2026Q1,2026   Q1,$1.26 B,2,AER,AerCap Holdings N.V.,0.12269999999999999,Industrials
DA,2026Q1,2026   Q1,$1.26 B,3,SUNB,Sunbelt Rentals Holdings Inc,0.1143,Industrials
DA,2026Q1,2026   Q1,$1.26 B,4,APP,Applovin Corp.,0.10039999999999999,Communication Services
DA,2026Q1,2026   Q1,$1.26 B,5,DHR,Danaher Corp.,0.0876,Healthcare
DA,2026Q1,2026   Q1,$1.26 B,6,RPRX,Royalty Pharma plc,0.087,Healthcare
DA,2026Q1,2026   Q1,$1.26 B,7,SPGI,S&P Global Inc.,0.0754,Financials
DA,2026Q1,2026   Q1,$1.26 B,8,LYV,Live Nation Inc.,0.0738,Communication Services
DA,2026Q1,2026   Q1,$1.26 B,9,META,Meta Platforms Inc.,0.0737,Communication Services
DA,2026Q1,2026   Q1,$1.26 B,10,UBER,Uber Technologies Inc.,0.062400000000000004,Consumer Discretionary
DA,2026Q1,2026   Q1,$1.26 B,11,BKNG,Booking Holdings Inc.,0.055099999999999996,Consumer Discretionary
DA,2025Q4,2025   Q4,$1.15 B,1,ASML,ASML Holding NV,0.1789,Technology
DA,2025Q4,2025   Q4,$1.15 B,2,DHR,Danaher Corp.,0.16469999999999999,Healthcare
DA,2025Q4,2025   Q4,$1.15 B,3,AER,AerCap Holdings N.V.,0.1518,Industrials
